,Hospital Name,Beds,City,State,Estimated Ventilators,Statewide Ventilators per Bed
3792,Methodist Specialty and Transplant Hospital,217,San Antonio,TX,15.450308763631588,0.07119957955590593
3793,Methodist Stone Oak Hospital,242,San Antonio,TX,17.230298252529234,0.07119957955590593
3794,Methodist Texsan Hospital,120,San Antonio,TX,8.543949546708712,0.07119957955590593
3795,Methodist University Hospital,1362,Memphis,TN,96.18966480446927,0.07062383612662942
3796,Methodist West Hospital,0,West Des Moines,IA,0.0,0.062341844950540605
3797,Methodist Women's Hospital,0,Omaha,NE,0.0,0.06521130702490904
3798,Metro Health Hospital,187,Wyoming,MI,12.25739938959472,0.06554759031868834
3799,MetroHealth Medical Center,619,Cleveland,OH,47.68931737338377,0.07704251595053921
3800,Metropolitan Methodist Hospital,279,San Antonio,TX,19.864682696097756,0.07119957955590593
3801,Metropolitan Saint Louis Psychiatric Center,0,Saint Louis,MO,0.0,0.06974373907979033
3802,Meyer Orthopedic and Rehabilitation Hospital,0,Springfield,MO,0.0,0.06974373907979033
3803,MHP Medical Center,46,Shelbyville,IN,3.5040364313806664,0.07617470503001449
3804,Miami County Medical Center,18,Paola,KS,0.9759493670886076,0.05421940928270042
3805,Miami Jewish Health Systems,454,Miami,FL,31.34673527950111,0.06904567242180862
3806,Miami VA Healthcare System,0,Miami,FL,0.0,0.06904567242180862
3807,Miami Valley Hospital,825,Dayton,OH,63.560075659194844,0.07704251595053921
3808,Miami Valley Hospital North,0,Englewood,OH,0.0,0.07704251595053921
3809,Miami Valley Hospital South,0,Centerville,OH,0.0,0.07704251595053921
3810,Michael E. DeBakey VA Medical Center,0,Houston,TX,0.0,0.07119957955590593
3811,Michiana Behavioral Health Center,51,Plymouth,IN,3.884909956530739,0.07617470503001449
3812,Michigan Surgical Hospital,13,Warren,MI,0.8521186741429485,0.06554759031868834
3813,Mid Coast Hospital,92,Brunswick,ME,5.269807280513919,0.05728051391862955
3814,Mid-Columbia Medical Center,49,The Dalles,OR,3.2972575250836123,0.06729096989966556
3815,Mid-Hudson Forensic Psychiatric Center,286,New Hampton,NY,20.141222805701425,0.07042385596399099
3816,Mid-Jefferson Extended Care Hospital,48,Nederland,TX,3.4175798186834845,0.07119957955590593
3817,Mid-Valley Hospital,25,Omak,WA,1.5467732386027235,0.061870929544108944
3818,MidAmerica Rehabilitation Hospital,98,Overland Park,KS,5.3135021097046415,0.05421940928270042
3819,Middle Park Health Granby,0,Granby,CO,0.0,0.07619762977800033
3820,Middle Park Health Kremmling,21,Kremmling,CO,1.600150225338007,0.07619762977800033
3821,Middle Tennessee Mental Health Institute,207,Nashville,TN,14.61913407821229,0.07062383612662942
3822,Middlesboro ARH Hospital,46,Middlesboro,KY,2.631185582544753,0.05719968657705985
3823,Middlesex Hospital,229,Middletown,CT,15.391949980461119,0.06721375537319266
3824,Midhudson Regional Hospital of Westchester Medical Center,243,Poughkeepsie,NY,17.112996999249813,0.07042385596399099
3825,Midland Memorial Hospital,228,Midland,TX,16.233504138746554,0.07119957955590593
3826,Midlands Regional Center,0,Columbia,SC,0.0,0.07041104021368155
3827,MidMichigan Medical Center - Alpena,139,Alpena,MI,9.111115054297679,0.06554759031868834
3828,MidMichigan Medical Center - Clare,49,Clare,MI,3.2118319256157286,0.06554759031868834
3829,MidMichigan Medical Center - Gladwin,25,Gladwin,MI,1.6386897579672086,0.06554759031868834
3830,MidMichigan Medical Center - Gratiot,97,Alma,MI,6.3581162609127695,0.06554759031868834
3831,MidMichigan Medical Center - Midland,324,Midland,MI,21.237419263255024,0.06554759031868834
3832,MidMichigan Medical Center-West Branch,88,West Branch,MI,5.768187948044574,0.06554759031868834
3833,MidState Medical Center,143,Meriden,CT,9.61156701836655,0.06721375537319266
3834,Midwest Medical Center,30,Galena,IL,2.0345100801126863,0.06781700267042287
3835,Midwest Orthopedic Specialty Hospital,16,Franklin,WI,0.9109119662625198,0.05693199789140749
3836,Midwest Surgical Hospital,19,Omaha,NE,1.2390148334732718,0.06521130702490904
3837,Mike O'Callaghan Military Medical Center,0,Nellis Air Force Base,NV,0.0,0.08994266602962254
3838,Milan Hospital,47,Milan,TN,3.319320297951583,0.07062383612662942
3839,Milbank Area Health Care Campus,25,Milbank,SD,0.8950024026910139,0.03580009610764056
3840,Mildred Mitchell-Bateman Hospital,110,Huntington,WV,8.060218491873167,0.07327471356248334
3841,Mile Bluff Medical Center,100,Mauston,WI,5.693199789140749,0.05693199789140749
3842,Milford Regional Medical Center,145,Milford,MA,9.997061991969446,0.06894525511703066
3843,Milford Valley Memorial Hospital,5,Milford,UT,0.3994599745870394,0.07989199491740788
3844,Millard Fillmore Suburban Hospital,0,Williamsville,NY,0.0,0.07042385596399099
3845,Millcreek Community Hospital,167,Erie,PA,11.795742785474834,0.07063319033218464
3846,Mille Lacs Hospital,95,Onamia,MN,4.840726313144006,0.050955013822568486
3847,Miller Children's and Women's Hospital Long Beach,357,Long Beach,CA,27.861290093333967,0.07804282939309234
3848,Miller County Hospital,156,Colquitt,GA,11.792401040161803,0.07559231436001156
3849,Millinocket Regional Hospital,25,Millinocket,ME,1.4320128479657388,0.05728051391862955
3850,Mills Health Center,0,San Mateo,CA,0.0,0.07804282939309234
3851,Mills-Peninsula Medical Center,301,Burlingame,CA,23.490891647320797,0.07804282939309234
3852,Millwood Hospital,134,Arlington,TX,9.540743660491394,0.07119957955590593
3853,Milton S. Hershey Medical Center,548,Hershey,PA,38.70698830203718,0.07063319033218464
3854,Milwaukee County Behavioral Health,120,Milwaukee,WI,6.831839746968899,0.05693199789140749
3855,Milwaukee VA Medical Center,0,Milwaukee,WI,0.0,0.05693199789140749
3856,Mimbres Memorial Hospital,25,Deming,NM,1.888934764657308,0.07555739058629232
3857,Minden Medical Center,157,Minden,LA,8.840916015029958,0.05631156697471311
3858,Mineral Community Hospital,24,Superior,MT,0.9251036838253233,0.03854598682605514
3859,Miners' Colfax Medical Center,62,Raton,NM,4.684558216350124,0.07555739058629232
3860,Minidoka Memorial Hospital,62,Rupert,ID,2.891850333162481,0.04664274730907227
3861,Minneapolis VA Medical Center,0,Minneapolis,MN,0.0,0.050955013822568486
3862,Minneola District Hospital,14,Minneola,KS,0.7590717299578059,0.05421940928270042
3863,Minnie Hamilton Health Systems,49,Grantsville,WV,3.5904609645616836,0.07327471356248334
3864,MISH Hospital and Clinics,9,Lenexa,KS,0.4879746835443038,0.05421940928270042
3865,Mission Children's Hospital,0,Asheville,NC,0.0,0.06715152428684479
3866,Mission Community Hospital,145,Panorama City,CA,11.316210261998389,0.07804282939309234
3867,Mission Hospital - Memorial Campus,727,Asheville,NC,48.81915815653616,0.06715152428684479
3868,Mission Hospital Laguna Beach,189,Laguna Beach,CA,14.750094755294453,0.07804282939309234
3869,Mission Hospital McDowell,49,Marion,NC,3.290424690055395,0.06715152428684479
3870,Mission Hospital Mission Viejo,523,Mission Viejo,CA,40.816399772587296,0.07804282939309234
3871,Mission Regional Medical Center,297,Mission,TX,21.14627512810406,0.07119957955590593
3872,Mission Saint Joseph Campus,0,Asheville,NC,0.0,0.06715152428684479
3873,Mission Trail Baptist Hospital,0,San Antonio,TX,0.0,0.07119957955590593
3874,Mississippi Baptist Medical Center,446,Jackson,MS,29.186792613394605,0.06544123904348566
3875,Mississippi State Hospital,139,Whitfield,MS,9.096332227044506,0.06544123904348566
3876,Missouri Baptist Medical Center,426,Saint Louis,MO,29.71083284799068,0.06974373907979033
3877,Missouri Baptist Sullivan Hospital,35,Sullivan,MO,2.4410308677926613,0.06974373907979033
3878,Missouri Delta Medical Center,133,Sikeston,MO,9.275917297612114,0.06974373907979033
3879,Missouri Psychiatric Center,59,Columbia,MO,4.114880605707629,0.06974373907979033
3880,Missouri River Medical Center,25,Fort Benton,MT,0.9636496706513784,0.03854598682605514
3881,Mitchell County Hospital,25,Colorado City,TX,1.7799894888976482,0.07119957955590593
3882,Mitchell County Hospital,181,Camilla,GA,13.682208899162092,0.07559231436001156
3883,Mitchell County Hospital Health Systems,66,Beloit,KS,3.578481012658228,0.05421940928270042
3884,Mitchell County Regional Health Center,25,Osage,IA,1.5585461237635152,0.062341844950540605
3885,Mizell Memorial Hospital,59,Opp,AL,3.089532699641414,0.05236496101087142
3886,Moab Regional Hospital,17,Moab,UT,1.358163913595934,0.07989199491740788
3887,Moberly Regional Medical Center,51,Moberly,MO,3.5569306930693068,0.06974373907979033
3888,Mobile Infirmary Medical Center,669,Mobile,AL,35.032158916272984,0.05236496101087142
3889,Mobridge Regional Hospital,25,Mobridge,SD,0.8950024026910139,0.03580009610764056
3890,Moccasin Bend Mental Health Institute,165,Chattanooga,TN,11.652932960893855,0.07062383612662942
3891,Moccasin Bend Ranch,0,Miami,OK,0.0,0.058739482457532945
3892,Modesto Medical Center,0,Modesto,CA,0.0,0.07804282939309234
3893,Modoc Medical Center,87,Alturas,CA,6.789726157199034,0.07804282939309234
3894,Moffitt Cancer Center,206,Tampa,FL,14.223408518892576,0.06904567242180862
3895,Mohawk Valley Psychiatric Center,30,Utica,NY,2.11271567891973,0.07042385596399099
3896,Molokai General Hospital,15,Kaunakakai,HI,1.0106234274531731,0.06737489516354488
3897,Mon Health Medical Center,189,Morgantown,WV,13.848920863309353,0.07327471356248334
3898,Monadnock Community Hospital,25,Peterborough,NH,1.6639871382636655,0.06655948553054662
3899,Monmouth Medical Center,342,Long Branch,NJ,20.388646113137955,0.05961592430742092
3900,"Monmouth Medical Center, Southern Campus",201,Lakewood,NJ,11.982800785791605,0.05961592430742092
3901,Monongahela Valley Hospital,167,Monongahela,PA,11.795742785474834,0.07063319033218464
3902,Monroe Carell Jr. Children's Hospital at Vanderbilt,0,Nashville,TN,0.0,0.07062383612662942
3903,Monroe Community Hospital,571,Rochester,NY,40.212021755438855,0.07042385596399099
3904,Monroe County Hospital,49,Monroeville,AL,2.5658830895327,0.05236496101087142
3905,Monroe County Hospital,25,Forsyth,GA,1.889807859000289,0.07559231436001156
3906,Monroe County Hospital,25,Albia,IA,1.5585461237635152,0.062341844950540605
3907,Monroe County Medical Center,49,Tompkinsville,KY,2.802784642275933,0.05719968657705985
3908,Monroe Hospital,32,Bloomington,IN,2.4375905609604636,0.07617470503001449
3909,Monroe Regional Hospital,35,Aberdeen,MS,2.290443366521998,0.06544123904348566
3910,Monroe Surgical Hospital,10,Monroe,LA,0.5631156697471311,0.05631156697471311
3911,Monrovia Memorial Hospital,49,Monrovia,CA,3.824098640261525,0.07804282939309234
3912,Montana Children's Medical Center,0,Kalispell,MT,0.0,0.03854598682605514
3913,Montana State Hospital,174,Warm Springs,MT,6.707001707733594,0.03854598682605514
3914,Montclair Hospital Medical Center,106,Montclair,CA,8.272539915667789,0.07804282939309234
3915,Montefiore Hospital- Moses Campus,1529,Bronx,NY,107.67807576894222,0.07042385596399099
3916,Montefiore Mount Vernon Hospital,85,Mount Vernon,NY,5.986027756939234,0.07042385596399099
3917,Montefiore New Rochelle Hospital,301,New Rochelle,NY,21.19758064516129,0.07042385596399099
3918,Montefiore Nyack Hospital,235,Nyack,NY,16.549606151537883,0.07042385596399099
3919,Montefiore St. Lukes Cornwall,193,Newburgh,NY,13.59180420105026,0.07042385596399099
3920,Montefiore Wakefield Campus,345,Bronx,NY,24.29623030757689,0.07042385596399099
3921,Montefiore Westchester Square Campus,140,Bronx,NY,9.859339834958739,0.07042385596399099
3922,Monterey Park Hospital,101,Monterey Park,CA,7.8823257687023265,0.07804282939309234
3923,Montevista Hospital,202,Las Vegas,NV,18.168418537983754,0.08994266602962254
3924,"Montgomery County Emergency Service, Inc.",73,Norristown,PA,5.1562228942494785,0.07063319033218464
3925,Montgomery County Memorial Hospital,25,Red Oak,IA,1.5585461237635152,0.062341844950540605
3926,Montgomery General Hospital,69,Montgomery,WV,5.055955235811351,0.07327471356248334
3927,Montrose Memorial Hospital,60,Montrose,CO,4.57185778668002,0.07619762977800033
3928,Monument Health Behavioral Health Center,0,Rapid City,SD,0.0,0.03580009610764056
3929,Monument Health Custer Hospital,87,Custer,SD,3.114608361364729,0.03580009610764056
3930,Monument Health Lead - Deadwood Hospital,18,Deadwood,SD,0.6444017299375301,0.03580009610764056
3931,Monument Health Orthopedic and Specialty Hospital,0,Rapid City,SD,0.0,0.03580009610764056
3932,Monument Health Rapid City Hospital,387,Rapid City,SD,13.854637193656897,0.03580009610764056
3933,Monument Health Spearfish Hospital,27,Spearfish,SD,0.9666025949062951,0.03580009610764056
3934,Monument Health Sturgis Hospital,109,Sturgis,SD,3.902210475732821,0.03580009610764056
3935,Moore County Hospital,19,Dumas,TX,1.3527920115622127,0.07119957955590593
3936,Mora Hospital,25,Mora,MN,1.2738753455642122,0.050955013822568486
3937,Morehouse General Hospital,49,Bastrop,LA,2.7592667817609424,0.05631156697471311
3938,Moreno Valley Medical Center,94,Moreno Valley,CA,7.33602596295068,0.07804282939309234
3939,Morgan County ARH Hospital,25,West Liberty,KY,1.4299921644264963,0.05719968657705985
3940,Morgan Memorial Hospital,25,Madison,GA,1.889807859000289,0.07559231436001156
3941,Morrill County Community Hospital,20,Bridgeport,NE,1.304226140498181,0.06521130702490904
3942,Morris County Hospital,25,Council Grove,KS,1.3554852320675106,0.05421940928270042
3943,Morris Hospital,89,Morris,IL,6.035713237667635,0.06781700267042287
3944,Morris Village Alcohol and Drug Treatment Center,0,Columbia,SC,0.0,0.07041104021368155
3945,Morrison Community Hospital,25,Morrison,IL,1.6954250667605717,0.06781700267042287
3946,Morristown Medical Center,693,Morristown,NJ,41.3138355450427,0.05961592430742092
3947,Morristown-Hamblen Hospital,128,Morristown,TN,9.039851024208566,0.07062383612662942
3948,Morrow County Hospital,23,Mount Gilead,OH,1.7719778668624018,0.07704251595053921
3949,Morton County Hospital,26,Elkhart,KS,1.409704641350211,0.05421940928270042
3950,Morton Hospital,112,Taunton,MA,7.721868573107434,0.06894525511703066
3951,Morton Plant Hospital,710,Clearwater,FL,49.02242741948412,0.06904567242180862
3952,Morton Plant North Bay Hospital,217,New Port Richey,FL,14.98291091553247,0.06904567242180862
3953,Mosaic Life Care at St. Joseph Medical Center,352,Saint Joseph,MO,24.549796156086195,0.06974373907979033
3954,Mosaic Medical Center - Maryville,52,Maryville,MO,3.626674432149097,0.06974373907979033
3955,Mosaic Medical Center-Albany,25,Albany,MO,1.743593476994758,0.06974373907979033
3956,Moses Taylor Hospital,183,Scranton,PA,12.925873830789788,0.07063319033218464
3957,MossRehab at Doylestown Hospital,0,Doylestown,PA,0.0,0.07063319033218464
3958,MossRehab at Einstein Philadelphia,0,Philadelphia,PA,0.0,0.07063319033218464
3959,MossRehab at Elkins Park,0,Elkins Park,PA,0.0,0.07063319033218464
3960,MossRehab at Jefferson Bucks Hospital,0,Langhorne,PA,0.0,0.07063319033218464
3961,MossRehab at Jefferson Frankford Hospital,0,Philadelphia,PA,0.0,0.07063319033218464
3962,Motion Picture & Television Hospital,122,Woodland Hills,CA,9.521225185957267,0.07804282939309234
3963,Mount Ascutney Hospital and Health Center,35,Windsor,VT,2.6470588235294117,0.07563025210084033
3964,Mount Auburn Hospital,208,Cambridge,MA,14.340613064342378,0.06894525511703066
3965,Mount Carmel Behavioral Health,0,Columbus,OH,0.0,0.07704251595053921
3966,Mount Carmel East,0,Columbus,OH,0.0,0.07704251595053921
3967,Mount Carmel Grove City,0,Grove City,OH,0.0,0.07704251595053921
3968,Mount Carmel New Albany,60,New Albany,OH,4.622550957032352,0.07704251595053921
3969,Mount Carmel Rehabilitation Hospital,60,Westerville,OH,4.622550957032352,0.07704251595053921
3970,Mount Carmel Saint Ann's,284,Westerville,OH,21.880074529953134,0.07704251595053921
3971,Mount Desert Island Hospital,25,Bar Harbor,ME,1.4320128479657388,0.05728051391862955
3972,Mount Graham Regional Medical Center,49,Safford,AZ,3.92059902200489,0.0800122249388753
3973,Mount Grant General Hospital,35,Hawthorne,NV,3.1479933110367893,0.08994266602962254
3974,Mount Nittany Medical Center,260,State College,PA,18.364629486368006,0.07063319033218464
3975,Mount Regis Center,0,Salem,VA,0.0,0.0664408805657934
3976,Mount Saint Mary's Hospital,143,Lewiston,NY,10.070611402850712,0.07042385596399099
3977,Mount San Rafael Hospital,25,Trinidad,CO,1.9049407444500084,0.07619762977800033
3978,Mount Sinai Brooklyn,0,Brooklyn,NY,0.0,0.07042385596399099
3979,Mount Sinai Queens,235,Astoria,NY,16.549606151537883,0.07042385596399099
3980,Mount Sinai Beth Israel Medical Center,554,New York,NY,39.01481620405101,0.07042385596399099
3981,Mount Sinai Hospital,264,Chicago,IL,17.903688704991637,0.06781700267042287
3982,Mount Sinai Medical Center,589,Miami Beach,FL,40.667901056445274,0.06904567242180862
3983,Mount Sinai Morningside,783,New York,NY,55.14187921980495,0.07042385596399099
3984,Mount Sinai Rehabilitation Hospital,60,Hartford,CT,4.0328253223915596,0.06721375537319266
3985,Mount Sinai South Nassau,407,Oceanside,NY,28.662509377344335,0.07042385596399099
3986,Mount Sinai West,0,New York,NY,0.0,0.07042385596399099
3987,Mount Washington Pediatric Hospital,102,Baltimore,MD,7.347947690679568,0.07203870284979969
3988,Mountain Community Medical Services,48,Weaverville,CA,3.7460558108684325,0.07804282939309234
3989,Mountain Lakes Medical Center,25,Clayton,GA,1.889807859000289,0.07559231436001156
3990,Mountain Manor Treatment Center Emmitsburg,0,Emmitsburg,MD,0.0,0.07203870284979969
3991,Mountain Point Medical Center,0,Lehi,UT,0.0,0.07989199491740788
3992,Mountain Valley Regional Rehabilitation Hospital,44,Prescott Valley,AZ,3.5205378973105135,0.0800122249388753
3993,Mountain View Hospital,41,Idaho Falls,ID,1.9123526396719632,0.04664274730907227
3994,Mountain View Hospital,124,Payson,UT,9.906607369758577,0.07989199491740788
